epoch,fit time
174,11.49534512500395
175,11.372387028000958
176,11.638105530997564
177,11.463139601997682
178,11.633886561998224
179,11.436409059999278
180,11.409369587003312
181,11.777147987995704
182,11.685008251995896
183,11.394338974001585
184,11.796356698003365
185,11.53546235900285
186,11.731431852997048
187,12.23756822499854
188,11.785569392995967
189,11.502380017998803
190,11.847448840002471
191,11.60953436300042
192,11.557342854001035
193,11.461719328995969
194,11.459599480003817
195,11.619290882001224
196,11.5091940659986
197,11.384438834997127
198,11.529654410005605
199,11.68856686000072
200,11.719913972003269
201,11.597300511995854
202,11.429105772003822
203,11.340844596998068
204,11.579967088000558
205,11.399074020999251
206,11.87733092399867
207,11.587222011999984
208,11.402219675001106
209,11.730636714994034
210,11.49954676500056
211,11.490192019999085
212,11.61535030700179
213,11.544946750997042
214,11.549615422001807
215,11.64889878500253
216,11.366547016004915
217,11.390900172002148
218,11.648429794004187
219,11.334181115002139
220,11.662712179000664
221,11.544695547003357
222,11.424120581999887
223,11.650409460999072
224,11.426486028998625
225,11.676419277006062
226,11.462130125997646
227,11.846160618006252
228,11.4233821730013
229,11.574289093994594
230,11.392709494000883
231,11.572945163999975
232,11.781529899002635
233,11.84284691400535
234,11.612218843998562
235,11.557791719998932
236,11.538719698000932
237,11.53226426999754
238,11.671662314001878
239,11.515599202000885
240,11.522056262998376
241,11.719737341998552
242,11.38636494599632
243,11.652776469003584
244,11.423775526003737
245,11.624985959002515
246,11.901793862998602
247,12.03087935000076
248,11.812207994000346
249,11.494140415001311
250,13.252779492002446
251,11.589238407999801
252,11.310959262002143
253,11.310302607002086
254,12.053465640994546
255,11.437091179002891
256,11.545238820996019
257,11.508823076997942
258,11.65439063499798
259,11.490768301999196
260,11.387371773002087
261,11.538997042996925
262,11.818928628999856
263,11.57618941799592
264,11.41585845699592
265,11.87150492100045
266,11.49546700999781
267,11.848612246998528
268,11.534030921997328
269,11.532905633001064
270,11.510863437004446
271,11.694307363999542
272,11.652335584003595
273,11.566762401002052
274,11.574179873001412
275,11.412851672997931
276,11.4772727679956
277,11.461239602002024
278,11.389810576001764
279,12.351677970997116
280,11.401334259004216
281,11.34150029400189
282,11.40664873100468
283,11.43485353000142
284,11.922120224000537
285,11.570920376005233
286,11.440178207005374
287,11.759691111001302
288,11.503528533998178
289,11.308372822997626
290,11.464073424001981
291,11.678900664999674
292,11.564255670004059
293,11.575099713001691
294,11.37108106999949
295,11.616164337996452
296,11.597391223003797
297,11.524665999000717
298,11.477682076001656
299,11.645709632000944
