epoch,fit time
0,229.37932140499925
1,227.29756655999972
2,226.6580718510004
3,224.23697272499976
4,224.32024684100088
5,226.49405749500056
6,225.18905927299966
7,224.43457945699993
8,227.10634730499987
9,225.08998053699997
10,226.77927744299996
11,226.62317386999985
12,224.162310918
13,227.67322082200008
14,226.02693340899987
15,224.37388899400048
16,224.16381370100135
17,226.69753195299927
18,227.79736334800145
19,226.78944034899905
